Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU40,OUT049,2804.974446
FDK15,OUT045,1536.539136
DRF15,OUT035,2533.504016
FDQ25,OUT017,2821.421106
FDI48,OUT019,205.9966559
FDS49,OUT046,1415.09392
FDV22,OUT046,2803.870072
NCV42,OUT046,1773.14783
FDX26,OUT046,3012.528105
FDI33,OUT018,1421.857394
FDZ14,OUT049,1842.865335
FDG10,OUT013,741.8138386
FDM38,OUT018,937.6989174
FDG26,OUT027,5496.434529
FDH46,OUT035,1772.072727
FDN13,OUT018,1360.759504
FDU57,OUT035,2765.190066
NCI06,OUT046,2904.211542
FDM38,OUT045,1066.497234
NCG42,OUT010,278.8268071
FDL39,OUT045,2509.294103
FDT31,OUT019,474.6675465
FDV59,OUT013,3454.841617
FDB49,OUT035,1680.207013
FDD58,OUT049,1732.320073
DRN59,OUT046,886.206177
FDX48,OUT049,2366.812786
FDQ11,OUT049,3873.718065
FDY12,OUT049,1037.759899
FDQ11,OUT045,3777.695336
DRI11,OUT017,2064.561589
FDY32,OUT027,4137.425976
FDS51,OUT045,1050.012055
FDR19,OUT010,352.6617638
DRB13,OUT018,3050.846377
FDS21,OUT035,1253.97792
FDQ40,OUT045,2843.806899
NCE55,OUT013,3122.516357
FDX43,OUT027,4253.878644
FDS12,OUT049,2213.912644
DRK01,OUT027,2537.318573
FDN25,OUT017,875.8846214
FDB60,OUT046,3145.386287
FDQ13,OUT017,1377.05358
DRK13,OUT045,3058.317564
DRF25,OUT018,632.4410778
NCD42,OUT019,158.4142318
FDW25,OUT045,1506.84487
NCV29,OUT027,4615.604361
NCK42,OUT035,3252.830548
DRJ13,OUT027,4085.457454
DRD15,OUT017,3430.791926
FDM27,OUT045,2683.576743
FDZ50,OUT018,2650.201392
FDC04,OUT046,3429.098986
FDF50,OUT049,2869.636882
FDP15,OUT045,3693.667708
FDK46,OUT035,3701.198406
FDZ56,OUT018,2486.792331
FDY60,OUT049,2134.389077
FDB10,OUT035,4086.467658
FDR57,OUT045,2319.316321
FDU58,OUT049,3353.237533
FDH02,OUT046,1396.14619
FDP48,OUT013,3005.251198
FDI46,OUT035,4274.650131
FDW56,OUT013,3114.571444
NCM19,OUT010,225.230672
FDS50,OUT027,5166.72408
FDK24,OUT013,938.3053229
FDO36,OUT017,3144.019273
FDK45,OUT027,2569.733138
NCL05,OUT045,1016.585386
FDL32,OUT018,1483.620357
FDA28,OUT049,2043.05723
FDY36,OUT018,988.563398
FDP32,OUT018,1766.399189
FDL50,OUT046,1761.162779
DRC24,OUT049,2531.917512
NCS18,OUT017,1911.107432
FDD16,OUT017,1463.90416
NCV18,OUT013,1721.000403
FDX07,OUT046,2680.954864
NCZ05,OUT027,2805.247979
NCI31,OUT013,777.0520435
FDK14,OUT049,1357.501732
NCR06,OUT045,715.5931783
NCF54,OUT049,3087.208136
DRG23,OUT010,435.1970511
FDD53,OUT046,686.2089183
NCM31,OUT027,3035.318064
FDT16,OUT017,4148.619918
FDR40,OUT035,1286.604319
DRG25,OUT017,3188.300571
FDT10,OUT035,1271.335544
FDY32,OUT013,2948.102675
FDN50,OUT035,1721.670391
FDZ35,OUT019,258.3836024
NCP54,OUT045,1712.438952
NCD07,OUT035,1672.998828
FDS02,OUT018,3292.610584
DRN59,OUT018,839.8519524
DRB24,OUT013,2442.544576
FDP37,OUT027,2995.932085
DRB01,OUT018,2788.010004
FDR47,OUT046,2850.281236
NCM31,OUT010,337.8092516
NCF06,OUT027,5563.44361
NCV17,OUT027,3087.232098
FDS10,OUT049,2682.775735
FDN52,OUT035,1275.105523
FDZ48,OUT013,2053.678363
FDJ48,OUT049,3698.639656
DRB13,OUT027,4897.529429
FDV59,OUT017,3577.575476
FDL32,OUT035,1764.117914
FDZ12,OUT035,2281.824217
NCR06,OUT027,1827.121518
FDP51,OUT017,2092.838795
FDY22,OUT013,2093.930458
FDZ38,OUT049,3092.519998
NCO54,OUT035,996.5208747
FDR23,OUT035,2678.721428
FDM38,OUT049,1096.070377
FDS25,OUT013,2086.159586
FDZ22,OUT013,1436.769749
FDZ20,OUT019,467.1996319
FDD45,OUT010,198.0593467
FDN03,OUT049,3388.654897
NCW30,OUT046,2636.388808
FDY24,OUT027,1944.94488
FDJ26,OUT019,625.9861063
FDM15,OUT049,2188.940075
NCW54,OUT027,2183.485097
FDA23,OUT045,1633.817575
FDA39,OUT019,192.3889213
FDZ12,OUT017,2630.288036
NCB42,OUT046,2134.193916
FDL16,OUT046,941.7873164
FDO24,OUT019,448.953458
NCP42,OUT046,2917.48485
FDR19,OUT018,2067.092479
DRL01,OUT045,3845.406744
FDV37,OUT046,2711.453373
FDI41,OUT010,329.8456895
FDF58,OUT049,1169.06972
NCF43,OUT018,1813.01657
FDN02,OUT049,3436.524076
NCP41,OUT035,1874.056388
NCY17,OUT027,1891.684673
FDL58,OUT027,5315.195561
NCA30,OUT027,5065.620137
FDE46,OUT018,2313.242591
FDY38,OUT035,3787.857672
NCH29,OUT027,2770.566629
FDO20,OUT045,4029.437238
FDP44,OUT018,1321.557567
FDM02,OUT027,2711.874954
FDJ14,OUT027,2496.287058
FDH04,OUT010,228.5898324
DRK23,OUT046,3888.365698
NCW05,OUT046,2091.108564
FDF12,OUT049,2387.044906
FDL51,OUT019,550.558716
FDN03,OUT018,3389.279018
DRJ37,OUT049,2489.966892
FDM12,OUT019,482.3354623
FDA16,OUT045,3389.421478
NCB07,OUT017,3094.864722
NCI17,OUT019,301.5585221
FDR51,OUT046,2372.190882
FDJ55,OUT045,3724.043235
NCZ17,OUT013,676.0742318
FDU25,OUT013,930.2556298
NCG18,OUT045,1540.486759
DRM11,OUT017,4234.231992
FDH16,OUT035,1354.692033
FDZ04,OUT018,863.033418
NCX53,OUT035,2322.897558
FDX38,OUT027,1986.340404
FDX09,OUT046,2811.366532
NCW05,OUT018,1503.349079
NCS41,OUT017,2846.902814
FDI26,OUT046,2973.973615
NCZ41,OUT027,3184.456437
NCK06,OUT046,2078.080377
FDX23,OUT027,2531.946332
NCA42,OUT046,2508.880429
FDC20,OUT049,929.3229579
DRC49,OUT018,1820.181919
FDX01,OUT013,1539.552304
FDC08,OUT045,3867.261037
FDC02,OUT017,4696.006471
FDK10,OUT045,2666.998424
DRC24,OUT013,2612.374487
FDW16,OUT019,243.7727797
NCU06,OUT018,3367.721486
DRA59,OUT045,2779.435093
FDR24,OUT019,305.8580712
DRL35,OUT018,790.5051994
FDA49,OUT013,1416.946159
NCC55,OUT046,777.1216715
DRD24,OUT019,313.1355446
NCE55,OUT049,3406.349265
FDT33,OUT045,3092.195434
NCT53,OUT013,2268.048969
FDS26,OUT046,3687.816895
FDL22,OUT018,1334.027539
FDP44,OUT017,1617.168225
FDC52,OUT018,2110.144222
FDI53,OUT010,445.5383685
FDZ23,OUT046,3193.786403
NCT18,OUT013,3307.445632
FDR13,OUT046,1970.915184
FDB09,OUT010,264.2438728
FDZ60,OUT013,1668.639821
FDB11,OUT046,4108.472901
FDC10,OUT018,1815.383125
FDW56,OUT035,3396.668093
FDK14,OUT027,2579.700206
DRE27,OUT027,2679.578828
FDA38,OUT017,3829.190134
FDT11,OUT045,2926.485025
FDP15,OUT035,3715.745587
FDV27,OUT035,1479.903202
FDS36,OUT027,2703.198938
FDY40,OUT027,1861.540079
NCF19,OUT049,881.8837995
FDF53,OUT045,2683.237013
FDS14,OUT027,4115.763105
FDE56,OUT046,1123.18748
FDZ19,OUT035,2631.304266
FDZ46,OUT013,1695.662379
FDR16,OUT046,3977.116357
FDG29,OUT018,665.1010516
NCE30,OUT017,3421.482629
FDZ40,OUT046,945.7081336
FDG58,OUT018,2370.457251
DRH03,OUT013,1466.818347
FDZ47,OUT045,1517.482698
FDV04,OUT018,2407.210805
FDZ10,OUT018,2027.170823
FDG46,OUT017,2090.867773
NCF07,OUT045,1568.041657
FDY44,OUT035,3097.091544
FDB21,OUT013,3422.460166
FDS20,OUT035,3172.694032
FDS49,OUT049,1313.426095
FDX55,OUT027,5173.201165
NCQ02,OUT018,2718.378299
FDR25,OUT013,4159.840803
DRG39,OUT045,874.4903459
FDB46,OUT046,3240.630522
NCC30,OUT018,2472.217252
FDE58,OUT035,1933.514532
FDC05,OUT019,562.6410793
FDY15,OUT046,2423.891791
FDG14,OUT046,2422.399106
FDL08,OUT049,3776.978641
FDQ47,OUT013,851.5774543
FDN12,OUT035,1467.26554
FDW10,OUT013,2488.060815
FDD02,OUT035,1930.729191
FDX35,OUT010,647.0127168
FDT35,OUT046,2677.959873
DRN47,OUT019,505.960756
FDB11,OUT010,581.0726744
FDN20,OUT045,2775.639848
FDB59,OUT035,3159.389249
FDJ58,OUT045,3052.604371
FDU60,OUT046,3076.379229
FDS03,OUT049,1167.388997
FDU40,OUT019,448.1702981
DRH15,OUT049,862.5519134
FDD04,OUT027,3723.204904
FDQ01,OUT046,3862.129894
FDF28,OUT035,2290.804139
FDD22,OUT010,302.0589331
FDY19,OUT046,1894.891948
FDN33,OUT035,1607.297492
FDV36,OUT035,2188.88267
FDW01,OUT010,350.6117732
FDJ28,OUT049,3228.836213
FDB17,OUT035,3207.641945
FDM40,OUT049,2063.603116
FDV46,OUT045,2043.93422
FDQ44,OUT049,2116.388455
NCD42,OUT046,961.6042465
DRH37,OUT046,2367.735183
FDR10,OUT018,2458.725514
NCD06,OUT027,1881.214423
FDI53,OUT046,2390.477604
FDG16,OUT035,4006.923304
DRB25,OUT046,1558.337953
FDY09,OUT046,2543.193974
FDX48,OUT045,2486.666465
FDC03,OUT010,541.5260492
FDT47,OUT035,2019.835328
FDW44,OUT027,4461.092225
FDT24,OUT017,1436.53838
FDT12,OUT019,553.124494
NCS38,OUT035,1770.054121
FDO39,OUT035,3031.120564
FDA13,OUT046,815.8207222
FDO48,OUT035,4188.202345
DRJ01,OUT017,1992.825664
FDD53,OUT018,601.9590086
NCT05,OUT049,3788.100509
FDQ51,OUT045,823.7019001
FDU60,OUT013,2497.08053
FDC59,OUT046,1191.579871
FDP36,OUT035,889.8240861
NCM19,OUT017,1634.708514
FDL16,OUT035,844.6054837
FDE50,OUT018,2506.651027
NCR18,OUT013,683.1697206
NCD30,OUT035,1695.164935
FDH31,OUT013,1565.434786
FDD56,OUT019,484.861103
FDC47,OUT049,3886.882552
FDZ21,OUT045,1533.80943
FDM01,OUT049,1689.044951
FDF24,OUT013,1227.697512
FDW23,OUT017,836.7065076
FDY52,OUT018,917.5696148
DRH37,OUT027,4194.230247
DRO47,OUT027,2859.366547
FDR25,OUT049,4051.261736
FDQ24,OUT027,5050.9392
DRJ51,OUT018,3283.229316
NCU06,OUT035,3832.965773
NCV18,OUT018,1375.977269
NCC06,OUT027,2869.689695
FDZ01,OUT018,1336.532799
FDT14,OUT017,2139.970661
FDD11,OUT019,511.2417979
FDN09,OUT017,4039.703276
NCO18,OUT010,390.4021745
FDZ50,OUT045,2550.109938
FDS44,OUT013,4089.538695
FDI36,OUT045,2799.084531
FDA26,OUT010,544.7618817
NCY53,OUT049,1872.589905
FDF32,OUT049,3303.625582
FDF59,OUT010,296.0551418
FDB20,OUT046,1294.143352
DRH11,OUT035,956.159481
FDT03,OUT049,2582.158296
NCH06,OUT035,3837.958727
FDR55,OUT049,3191.465091
FDI10,OUT035,3093.328996
FDZ12,OUT045,1886.745257
FDM12,OUT049,3178.764959
DRB25,OUT045,1497.580124
NCS41,OUT013,2791.544948
NCT53,OUT049,2629.332376
NCD55,OUT013,706.8530681
FDY08,OUT049,2236.645352
NCP55,OUT049,1051.167725
FDA33,OUT013,2592.473129
FDQ33,OUT013,2826.269164
FDE45,OUT027,4760.728969
FDT26,OUT013,2041.611091
NCV53,OUT049,4483.275852
FDK60,OUT027,2683.591073
NCJ29,OUT046,1330.139378
FDI15,OUT045,4008.199548
FDX21,OUT013,1907.876403
FDV49,OUT019,633.0570557
DRO59,OUT046,1374.343866
FDZ14,OUT045,1926.942769
FDP32,OUT027,3251.047873
FDC33,OUT017,3528.435446
FDT14,OUT010,239.138816
NCN54,OUT027,2397.233538
FDR57,OUT027,4198.171476
DRK12,OUT046,697.9391073
FDX52,OUT049,3255.104728
FDX08,OUT010,430.2279374
FDP10,OUT010,267.2651913
NCP50,OUT045,1285.315179
NCL06,OUT013,4336.090912
FDP25,OUT013,3517.559826
FDE53,OUT013,1418.966126
FDL27,OUT017,1195.746358
FDC35,OUT049,3446.223153
DRJ47,OUT010,404.428906
FDD16,OUT018,1007.427597
NCN42,OUT049,2621.796801
FDC38,OUT027,2992.508402
NCO07,OUT045,2873.945492
FDQ20,OUT049,792.5550154
FDI32,OUT046,2023.580764
FDN20,OUT010,414.2123653
DRJ51,OUT027,5561.576585
FDU08,OUT045,1368.705499
DRN37,OUT019,451.0753596
FDD05,OUT010,248.940508
FDW15,OUT046,2284.044415
FDI52,OUT046,1816.564522
DRM11,OUT049,3594.934753
NCO06,OUT045,645.5424512
FDU38,OUT049,3450.342101
FDU59,OUT018,2591.353686
FDJ10,OUT046,2150.238209
FDM13,OUT049,1806.903156
NCJ30,OUT019,488.958736
FDM45,OUT018,1946.879296
FDP36,OUT045,889.8075733
NCD30,OUT010,248.1292166
FDN48,OUT017,1602.693169
FDY32,OUT049,3057.18105
FDU47,OUT046,2106.841213
FDF17,OUT019,557.818961
FDP34,OUT017,2669.494993
FDA47,OUT049,3051.513815
DRD27,OUT027,2644.766792
FDW38,OUT045,1064.045698
FDZ15,OUT019,306.5285538
FDZ03,OUT027,4927.564158
NCN19,OUT049,3138.06423
FDG02,OUT035,2895.265574
FDS31,OUT035,3115.328199
FDW43,OUT019,484.8592839
FDZ47,OUT010,211.8698212
FDO57,OUT017,2512.666051
NCL07,OUT013,719.6795549
NCV42,OUT013,1659.039554
FDP40,OUT017,1868.360223
FDP48,OUT019,519.703186
FDH21,OUT017,2640.278251
NCP02,OUT049,1020.333403
FDK24,OUT049,994.3400021
FDC41,OUT045,1201.126552
FDF08,OUT017,1352.011403
FDO49,OUT017,897.5187005
FDS56,OUT027,5782.789102
FDX46,OUT018,860.1082829
FDQ07,OUT013,3871.29165
FDC32,OUT010,180.6931555
FDT21,OUT019,511.7795521
FDG58,OUT045,2664.643008
FDW14,OUT049,1322.405683
DRA12,OUT027,2892.122214
FDV27,OUT013,1299.587092
DRD25,OUT013,1795.287462
DRF48,OUT027,4743.424028
FDX24,OUT017,1654.406156
DRJ51,OUT046,3206.932608
FDE45,OUT045,2469.790364
FDE14,OUT046,1743.794729
FDG53,OUT045,1636.438436
FDT08,OUT046,2412.869529
DRC27,OUT027,5452.750786
FDG20,OUT035,2373.436993
FDC21,OUT046,1670.602843
FDV31,OUT018,2534.058828
FDB58,OUT045,1998.612234
FDV23,OUT046,1815.38501
FDA25,OUT019,262.9020678
FDC15,OUT046,2443.938251
FDU47,OUT049,2108.739644
FDE23,OUT013,926.8849903
FDS08,OUT013,2626.057187
FDW03,OUT027,2719.799415
FDJ60,OUT018,2471.25453
FDM34,OUT017,2160.41067
FDW33,OUT013,1897.028677
FDZ40,OUT013,811.0831294
FDE33,OUT018,1054.402005
NCC06,OUT010,275.5698652
FDU11,OUT046,1905.448898
FDL44,OUT017,3001.384409
NCZ29,OUT017,2128.603942
FDG28,OUT010,623.9272076
FDL12,OUT018,912.0146854
FDD52,OUT017,1809.3859
FDO15,OUT013,1097.965813
NCN29,OUT027,1870.226977
FDW36,OUT013,1811.829527
FDB21,OUT046,3763.776421
FDZ28,OUT013,1940.440097
FDY10,OUT035,1973.971651
DRG39,OUT017,875.1215013
FDN28,OUT013,1495.226412
FDV15,OUT035,1960.473535
DRI13,OUT035,3808.97042
FDH20,OUT046,1601.048702
FDY51,OUT013,3508.370267
FDE16,OUT013,3412.639667
FDX40,OUT018,637.6588651
FDC48,OUT018,1166.053466
FDS14,OUT046,2498.20432
FDX56,OUT017,4516.696261
FDI10,OUT046,2726.464573
FDI14,OUT013,2545.751838
DRM48,OUT013,851.8563288
NCH07,OUT027,4077.165648
FDY26,OUT013,3162.030571
FDD02,OUT027,2876.311538
FDM12,OUT046,2927.684451
DRF01,OUT010,429.8246922
FDV36,OUT046,2300.763517
DRI59,OUT013,3752.817941
FDV03,OUT018,2172.446703
FDO39,OUT017,3357.312485
NCB07,OUT018,2853.381547
FDH38,OUT027,2764.999754
FDZ13,OUT035,962.854686
NCZ30,OUT046,1927.976852
NCA06,OUT035,748.4043895
FDB04,OUT049,1299.046822
FDN50,OUT013,1510.910582
NCG06,OUT049,4109.851117
NCY17,OUT018,775.8968074
FDC23,OUT046,2859.954024
FDK33,OUT049,3469.041426
FDR03,OUT049,3548.308936
FDZ07,OUT045,1085.111509
FDO38,OUT013,1265.519805
FDS59,OUT046,1905.91295
DRM11,OUT019,606.0709418
FDX52,OUT027,4987.944187
DRJ35,OUT018,906.3151354
NCP53,OUT046,4122.104895
FDW15,OUT019,364.5588734
DRI47,OUT045,2547.658115
DRZ11,OUT035,1967.864828
FDS02,OUT013,2867.778461
DRD49,OUT018,3605.898921
FDW38,OUT049,1173.999671
FDR21,OUT019,436.2052122
FDE40,OUT013,960.433803
FDI02,OUT045,1775.838861
FDQ04,OUT045,793.3637593
FDY14,OUT017,4693.010855
NCT54,OUT046,1495.382866
DRD25,OUT017,1878.520754
DRE01,OUT045,4450.421071
FDJ12,OUT010,464.2246312
NCZ05,OUT049,1703.150572
DRB25,OUT019,261.9864574
NCC31,OUT045,2660.014595
FDM16,OUT045,1261.007397
DRG11,OUT049,1872.950055
FDV24,OUT027,3738.344772
FDV43,OUT046,736.9397231
FDG05,OUT018,2285.700829
FDV23,OUT010,277.4123389
FDI58,OUT018,1376.490211
FDQ11,OUT017,4875.478379
FDC05,OUT027,4922.524377
FDF40,OUT013,3695.378101
FDU02,OUT018,3461.593949
FDT32,OUT013,2734.612414
NCF06,OUT017,3800.328677
FDT46,OUT013,839.227217
FDR58,OUT010,203.3992245
FDY04,OUT046,2741.684684
FDT58,OUT045,2319.074073
FDE46,OUT049,2360.650965
DRH11,OUT017,898.5091366
DRI51,OUT046,2523.503789
FDC35,OUT017,3055.021407
FDP45,OUT035,4432.747686
FDC45,OUT017,3120.79046
FDU01,OUT045,3170.8909
FDJ53,OUT010,248.7314618
FDJ46,OUT017,2906.469903
FDX07,OUT013,3097.318338
NCI30,OUT049,3503.632331
FDE47,OUT027,3010.595398
FDV48,OUT045,1392.211669
FDN16,OUT019,247.0191253
FDM52,OUT013,2640.52667
FDA32,OUT027,5276.145204
FDH05,OUT017,4171.136663
FDW25,OUT010,220.2148529
FDQ09,OUT046,1839.108475
NCM17,OUT010,156.6673769
DRM59,OUT046,2111.19004
FDV47,OUT027,2402.636594
DRE15,OUT035,1247.61697
FDS25,OUT010,209.9545274
NCZ05,OUT018,1511.845874
NCV05,OUT019,381.2284312
DRM37,OUT046,2979.262165
FDV58,OUT027,4984.847218
FDN22,OUT027,5389.442029
NCO06,OUT049,720.7017594
FDT56,OUT019,229.8829869
FDM02,OUT013,1509.366147
FDA09,OUT046,2738.389122
NCC06,OUT035,2313.295628
NCL54,OUT049,3513.530725
NCB55,OUT017,898.3118033
FDB12,OUT017,1923.968342
NCA54,OUT049,3196.453149
NCS38,OUT049,2073.281921
FDC02,OUT049,4200.123638
FDK44,OUT019,410.878413
FDE16,OUT035,4132.275614
NCS05,OUT035,2444.601549
FDZ59,OUT045,3065.372865
FDI20,OUT017,4227.449149
FDQ14,OUT046,2655.658057
FDF53,OUT017,3239.511883
FDW25,OUT017,1385.380535
NCQ43,OUT010,267.4148396
FDX52,OUT013,2873.43399
FDE28,OUT045,3894.353796
FDN15,OUT017,1983.727338
FDO28,OUT017,1894.933689
FDQ33,OUT045,2842.045289
FDM22,OUT010,152.0395967
FDJ03,OUT017,866.8182495
FDI16,OUT045,983.3604343
FDI09,OUT027,4623.973225
FDX55,OUT013,3574.276626
FDS23,OUT027,3083.60288
DRC12,OUT045,2720.300074
FDH41,OUT049,3508.875644
FDN01,OUT013,2825.139731
FDV55,OUT045,2631.991184
NCJ19,OUT013,878.7272108
NCY29,OUT010,214.7674611
FDP03,OUT018,1860.90304
FDZ52,OUT045,1648.029522
FDH31,OUT010,224.7706185
FDQ19,OUT018,3096.40839
FDS15,OUT035,2046.606711
FDN32,OUT017,3366.883234
FDH32,OUT049,1697.752059
FDF33,OUT017,1797.613659
FDJ22,OUT046,2767.392898
FDG56,OUT010,182.0945936
FDC05,OUT046,3176.816102
FDK09,OUT013,3641.587453
NCV29,OUT045,2772.945083
NCC43,OUT019,607.3940433
NCA42,OUT049,2823.005811
FDC10,OUT046,1924.947416
FDC16,OUT013,1349.596497
NCL17,OUT013,2097.947138
FDA51,OUT035,1816.29774
FDW01,OUT017,2759.039772
NCF30,OUT045,1826.650528
FDN49,OUT013,680.3467772
FDY20,OUT045,1415.757313
FDC15,OUT045,2294.015087
FDY24,OUT046,1352.741611
NCG43,OUT017,1779.966226
FDA48,OUT013,3465.641817
NCF55,OUT017,715.9129094
FDL38,OUT049,1429.639964
NCQ29,OUT018,3530.926238
FDC34,OUT017,3039.660716
FDP36,OUT027,1908.570045
FDN50,OUT010,205.6982721
FDO23,OUT049,1542.461904
FDT56,OUT013,978.8578585
FDT13,OUT027,4867.107797
FDZ03,OUT013,2972.272392
FDQ03,OUT010,628.9295518
FDU44,OUT045,2738.945952
FDD03,OUT049,3340.818649
NCH30,OUT013,1717.185565
FDS60,OUT010,434.7260272
FDG08,OUT046,3038.540679
FDX38,OUT017,806.207784
FDD22,OUT017,1699.018392
FDW51,OUT013,3254.338105
FDL09,OUT017,2616.551457
FDZ60,OUT045,1525.79064
NCH07,OUT046,2728.08246
NCQ41,OUT049,3221.497552
FDW04,OUT049,1762.921904
FDI08,OUT027,4861.197406
FDR19,OUT019,340.4848565
FDV13,OUT046,1497.791521
FDB52,OUT017,3631.777774
FDZ48,OUT027,2814.372139
NCO14,OUT049,911.8749384
FDZ50,OUT013,3055.964894
FDN27,OUT019,328.9741535
FDQ60,OUT013,2154.885099
FDR49,OUT017,756.8746193
DRJ35,OUT027,2117.393238
DRI49,OUT017,1475.122904
FDB47,OUT017,3836.848473
FDP37,OUT010,328.4922602
FDR26,OUT049,2525.894321
FDY31,OUT019,359.200074
FDC11,OUT045,1425.75319
DRP47,OUT035,3703.380617
NCY54,OUT018,2361.279519
FDR27,OUT046,2222.829003
FDQ21,OUT019,360.283848
NCQ29,OUT035,4198.723789
FDJ02,OUT046,2782.744322
FDE21,OUT018,1582.554089
FDM39,OUT046,3061.857785
FDZ01,OUT017,1900.231825
NCB19,OUT018,1562.300127
FDU03,OUT046,2430.108178
FDP27,OUT049,3414.231891
DRF01,OUT045,2335.684929
FDM03,OUT049,1929.824359
FDV01,OUT046,2545.678265
FDS16,OUT046,2997.530508
FDO45,OUT035,1539.752843
NCX06,OUT035,3220.74988
FDP13,OUT046,920.4061722
NCR38,OUT018,3592.689012
FDA01,OUT013,897.8546615
FDT26,OUT017,1809.259517
FDD44,OUT027,5788.680977
FDB26,OUT013,926.6953158
FDP45,OUT019,570.5523231
NCP55,OUT046,1072.041534
FDT23,OUT017,1419.860186
FDO51,OUT045,857.034989
FDA44,OUT046,922.4231903
NCJ31,OUT018,3642.363211
FDX37,OUT045,1615.415599
NCD18,OUT049,3254.933919
FDN40,OUT027,3820.171298
FDL33,OUT017,2889.5219
DRF48,OUT035,2716.024005
FDW08,OUT035,1652.743029
FDX39,OUT018,2988.189168
FDB38,OUT049,2582.946872
FDY46,OUT018,3082.458523
NCB06,OUT049,2830.776708
FDA34,OUT035,4106.654835
FDA35,OUT045,1905.075853
FDQ07,OUT035,4109.980247
FDU32,OUT045,1698.39537
FDU26,OUT013,2015.738977
FDU13,OUT010,455.1945562
FDO09,OUT035,4483.189639
FDW03,OUT019,284.3236583
FDB38,OUT013,2435.664207
FDL26,OUT010,311.7985006
NCN43,OUT045,1976.911396
FDH08,OUT045,3504.833239
NCC31,OUT019,418.6007186
FDH14,OUT035,2288.718377
FDL40,OUT017,1667.810157
FDD20,OUT035,2253.962536
NCV53,OUT035,4787.698693
FDD16,OUT045,1083.688983
FDP24,OUT035,1563.860251
FDQ25,OUT045,2867.358721
FDM38,OUT035,1113.384889
NCT18,OUT010,449.6897112
FDM34,OUT049,2415.677543
DRH37,OUT010,373.372009
NCE07,OUT013,2376.132483
FDG12,OUT013,2086.461709
FDB59,OUT010,507.64661
FDS10,OUT018,2592.533789
FDN21,OUT010,466.3065934
FDM02,OUT045,1538.54405
FDO44,OUT049,1732.200721
NCN17,OUT017,1821.577281
FDH16,OUT018,1369.718647
FDL44,OUT046,2479.453677
FDY47,OUT017,1812.586503
DRI39,OUT046,897.7102191
NCX54,OUT018,1653.704667
FDE59,OUT046,827.5930945
FDO46,OUT045,3326.636465
DRE13,OUT046,1274.239455
FDW14,OUT013,1270.536432
FDF35,OUT046,1559.558691
FDO50,OUT019,284.4785075
DRF49,OUT017,1968.088159
FDT60,OUT049,2058.690106
FDP38,OUT045,783.824783
FDA31,OUT027,4347.635743
FDY52,OUT010,174.1450945
FDD03,OUT027,5545.168187
FDN52,OUT018,1231.832491
FDU20,OUT010,232.642245
FDD22,OUT035,1769.518134
NCB55,OUT019,243.8406802
FDN27,OUT045,1715.243187
FDD16,OUT013,1274.994242
FDW48,OUT046,1297.531342
DRN35,OUT045,778.4976698
FDX25,OUT049,3235.235733
DRD49,OUT049,4453.244152
FDE21,OUT019,314.6226643
FDN44,OUT035,3129.726398
DRC01,OUT049,955.2981054
NCK30,OUT046,3441.895349
FDU39,OUT013,808.346582
FDB49,OUT013,1577.471805
FDS12,OUT045,2091.301832
FDR57,OUT018,2748.535849
FDX22,OUT027,5125.031482
FDC60,OUT013,1543.101529
NCE42,OUT049,2974.039204
NCK42,OUT049,3676.653151
DRE01,OUT017,3891.50504
FDE57,OUT018,1787.61779
DRK59,OUT019,626.1739775
FDB10,OUT027,5268.971226
FDQ25,OUT046,3081.438085
FDY26,OUT017,3536.89761
FDG28,OUT049,3742.038631
FDM14,OUT049,1760.601638
NCH29,OUT049,1831.18784
FDD48,OUT049,2063.092767
FDC17,OUT045,3616.70743
DRH49,OUT027,2323.811406
FDN44,OUT018,2334.855842
FDC29,OUT045,1730.934768
DRK01,OUT019,235.5488956
FDD48,OUT017,2106.116375
FDB59,OUT013,3080.880572
FDY45,OUT010,521.2526815
FDX60,OUT035,1116.970615
FDT09,OUT010,277.966498
DRB24,OUT018,2262.829661
FDL13,OUT035,3963.416339
FDN16,OUT035,1695.99385
FDK57,OUT013,2062.409248
FDO22,OUT027,2332.468842
FDC57,OUT010,508.4212678
FDZ13,OUT027,2038.791921
FDW27,OUT013,2422.413296
FDX10,OUT049,842.3105225
FDY08,OUT018,1768.516699
FDA49,OUT017,1376.050923
FDC32,OUT018,1326.406023
FDO04,OUT035,961.9706953
NCZ54,OUT013,2791.574076
FDY40,OUT045,772.1519044
FDW36,OUT045,1459.479697
FDE11,OUT017,3364.006243
DRE37,OUT045,2804.428315
NCK19,OUT017,2964.505367
FDT19,OUT035,2666.653532
FDE56,OUT045,1069.20665
FDZ57,OUT010,317.1575124
FDB35,OUT035,1737.394785
FDF09,OUT010,150.1756967
FDO34,OUT046,2721.645706
FDA55,OUT046,3890.221339
NCM18,OUT035,1287.767976
FDJ20,OUT019,303.2484264
DRQ35,OUT019,280.1614338
FDG02,OUT013,3204.842084
NCU29,OUT018,2175.926679
FDL27,OUT027,2128.810897
NCA54,OUT035,3342.91406
FDJ32,OUT035,1184.486379
FDB21,OUT019,534.0955388
FDR46,OUT035,2765.578956
FDZ32,OUT046,1731.312481
DRF36,OUT017,3253.80405
NCU54,OUT017,3410.065102
NCI31,OUT017,843.0889546
DRA59,OUT035,2679.65286
NCC55,OUT045,820.6332896
FDE44,OUT018,773.796173
